pn_id,vol_raw_usd,vol_norm,lot_count,breadth_norm,line_count,avg_line_usd,ticket_norm,cat_liq_norm,pn_liquidity,flags
ESMI22051EI,140676.940800,0.881613,2,0.200000,2,70338.470400,1.000000,0.710000,0.660564,
B501AP,27782.390000,0.628043,6,0.600000,12,2315.199167,0.832809,0.660000,0.656737,
MCXLXW0MYRU,60190.495200,0.748900,3,0.300000,3,20063.498400,1.000000,0.750000,0.652115,
TC806ES1012IV,36782.690000,0.671912,5,0.500000,16,2298.918125,0.831277,0.710000,0.651861,
TC840C3206IV,68642.000000,0.769440,3,0.300000,3,22880.666667,1.000000,0.710000,0.651304,
1470G,834430.783891,1.000000,3,0.300000,3,278143.594630,1.000000,0.300000,0.650000,CAT_UNKNOWN_HEAVY
ATR03COLUMN340COMPLETE,407129.080172,1.000000,3,0.300000,3,135709.693391,1.000000,0.300000,0.650000,CAT_UNKNOWN_HEAVY
CCPAIL51,305966.130000,1.000000,3,0.300000,5,61193.226000,1.000000,0.300000,0.650000,CAT_UNKNOWN_HEAVY
CPOPC200,690504.434783,1.000000,1,0.100000,1,690504.434783,1.000000,0.600000,0.650000,
CPORL4,159905.770000,0.901641,2,0.200000,2,79952.885000,1.000000,0.600000,0.645574,
ECO1003M,34512.190000,0.661952,4,0.400000,6,5752.031667,1.000000,0.710000,0.643683,
MCXL0W0MYRU,51038.722619,0.723118,3,0.300000,3,17012.907540,1.000000,0.750000,0.643091,
MCXV0000Y00,153349.600000,0.895096,2,0.200000,2,76674.800000,1.000000,0.596283,0.642540,
TC806EIS1012,47943.360000,0.713337,3,0.300000,6,7990.560000,1.000000,0.710000,0.631668,
PC42TPE01313,87806.987763,0.807933,5,0.500000,9,9756.331974,1.000000,0.220000,0.626776,
FX808324,52381.219091,0.727176,6,0.600000,19,2756.906268,0.870726,0.300000,0.625121,CAT_UNKNOWN_HEAVY
TC809E1043,47228.720000,0.710989,6,0.600000,16,2951.795000,0.885558,0.300000,0.621680,CAT_UNKNOWN_HEAVY
PDP04,301357.560000,1.000000,2,0.200000,3,100452.520000,1.000000,0.300000,0.620000,CAT_UNKNOWN_HEAVY
EDA51K0B931SQGRK,164555.280000,0.906121,3,0.300000,4,41138.820000,1.000000,0.300000,0.617142,CAT_UNKNOWN_HEAVY
H58205100,20957.680000,0.583976,4,0.400000,4,5239.420000,1.000000,0.710000,0.616392,
1470G1472G,156974.236501,0.898748,3,0.300000,4,39243.559125,1.000000,0.300000,0.614562,CAT_UNKNOWN_HEAVY
PW7K1R2,153420.500000,0.895168,3,0.300000,5,30684.100000,1.000000,0.300000,0.613309,CAT_UNKNOWN_HEAVY
FTAPKS16DODCFJ6S,153037.140501,0.894777,3,0.300000,3,51012.380167,1.000000,0.300000,0.613172,CAT_UNKNOWN_HEAVY
TC810E1040,22361.940000,0.594114,5,0.500000,11,2032.903636,0.804573,0.660000,0.610626,
1013431RU,37827.120000,0.676289,6,0.600000,13,2909.778462,0.882445,0.300000,0.609068,CAT_UNKNOWN_HEAVY
B501APIV,15654.170000,0.538365,6,0.600000,13,1204.166923,0.690858,0.660000,0.604057,
50137160005FRE,1885708.300000,1.000000,2,0.200000,2,942854.150000,1.000000,0.220000,0.604000,
PM43A11000040302,483321.176842,1.000000,2,0.200000,4,120830.294211,1.000000,0.220000,0.604000,
V5050A1090,23270.030000,0.600337,4,0.400000,8,2908.753750,0.882368,0.700000,0.602473,
XS823,46246.083710,0.707703,5,0.500000,11,4204.189428,0.962356,0.300000,0.602049,CAT_UNKNOWN_HEAVY
M5ARP02FGK01301,96044.260000,0.821950,1,0.100000,1,96044.260000,1.000000,0.660000,0.599682,
40PC100G1A,95711.736842,0.821408,1,0.100000,1,95711.736842,1.000000,0.660000,0.599493,
MZPCWS77,158944.555000,0.900698,3,0.300000,3,52981.518333,1.000000,0.220000,0.599244,
100PRS,25647.857997,0.615546,7,0.700000,16,1602.991125,0.752981,0.300000,0.598388,CAT_UNKNOWN_HEAVY
XCL8010A,64550.970000,0.759834,2,0.200000,2,32275.485000,1.000000,0.600000,0.595942,
V5050A1116,15454.180000,0.536355,5,0.500000,9,1717.131111,0.767917,0.700000,0.592912,
CLMERL6N,105289.630000,0.836317,1,0.100000,1,105289.630000,1.000000,0.600000,0.592711,
1450G,176072.555374,0.916697,2,0.200000,8,22009.069422,1.000000,0.300000,0.590844,CAT_UNKNOWN_HEAVY
1470G2DR2USBR,1434141.175299,1.000000,1,0.100000,23,62353.964143,1.000000,0.300000,0.590000,CAT_UNKNOWN_HEAVY
1472G2D2USB5R,372085.273990,1.000000,1,0.100000,2,186042.636995,1.000000,0.300000,0.590000,CAT_UNKNOWN_HEAVY
1990IXR3SERR,1303102.855556,1.000000,1,0.100000,1,1303102.855556,1.000000,0.300000,0.590000,CAT_UNKNOWN_HEAVY
2020BGGMNM,361859.760000,1.000000,1,0.100000,1,361859.760000,1.000000,0.300000,0.590000,CAT_UNKNOWN_HEAVY
470G1472G,391641.230769,1.000000,1,0.100000,1,391641.230769,1.000000,0.300000,0.590000,CAT_UNKNOWN_HEAVY
645X150,508518.830508,1.000000,1,0.100000,1,508518.830508,1.000000,0.300000,0.590000,CAT_UNKNOWN_HEAVY
EDA50K0C121NGRR,637713.610000,1.000000,1,0.100000,8,79714.201250,1.000000,0.300000,0.590000,CAT_UNKNOWN_HEAVY
FTAC30016DIFSLIMG3S,1834454.383909,1.000000,1,0.100000,2,917227.191955,1.000000,0.300000,0.590000,CAT_UNKNOWN_HEAVY
I22605,354774.120000,1.000000,1,0.100000,1,354774.120000,1.000000,0.300000,0.590000,CAT_UNKNOWN_HEAVY
M200EEOLR,321516.659266,1.000000,1,0.100000,1,321516.659266,1.000000,0.300000,0.590000,CAT_UNKNOWN_HEAVY
SF12IV2,21403043.824701,1.000000,1,0.100000,1,21403043.824701,1.000000,0.300000,0.590000,CAT_UNKNOWN_HEAVY
WDU4,8231579.248421,1.000000,1,0.100000,1,8231579.248421,1.000000,0.300000,0.590000,CAT_UNKNOWN_HEAVY
WDU4ZR,45434619.002822,1.000000,1,0.100000,1,45434619.002822,1.000000,0.300000,0.590000,CAT_UNKNOWN_HEAVY
WSI6,4550327.332242,1.000000,1,0.100000,3,1516775.777414,1.000000,0.300000,0.590000,CAT_UNKNOWN_HEAVY
FCRUSIO3224,33377.890000,0.656728,5,0.500000,5,6675.578000,1.000000,0.300000,0.589855,CAT_UNKNOWN_HEAVY
1226A0358,37408.240000,0.674548,5,0.500000,6,6234.706667,1.000000,0.260000,0.588092,
22051E63IV,44226.952000,0.700724,3,0.300000,3,14742.317333,1.000000,0.500994,0.585452,
RA100Z,51564.950000,0.724721,4,0.400000,4,12891.237500,1.000000,0.300000,0.583652,CAT_UNKNOWN_HEAVY
DX2A2AA20,51014.010000,0.723042,4,0.400000,8,6376.751250,1.000000,0.300000,0.583065,CAT_UNKNOWN_HEAVY
240DIN,150363.070000,0.892022,2,0.200000,2,75181.535000,1.000000,0.300000,0.582208,CAT_UNKNOWN_HEAVY
PIP001,779922.870000,1.000000,1,0.100000,8,97490.358750,1.000000,0.260000,0.582000,
1011894RU,35181.900000,0.664956,5,0.500000,12,2931.825000,0.884084,0.300000,0.575347,CAT_UNKNOWN_HEAVY
40PC250G2A,60927.431250,0.750802,1,0.100000,1,60927.431250,1.000000,0.660000,0.574781,
KA30046000007,77144.960000,0.787696,3,0.300000,16,4821.560000,0.992109,0.300000,0.574510,CAT_UNKNOWN_HEAVY
135854L3,26036105.590769,1.000000,1,0.100000,2,13018052.795385,1.000000,0.220000,0.574000,
24PCS,12018444.770000,1.000000,1,0.100000,1,12018444.770000,1.000000,0.220000,0.574000,
50132401022FRE,554425.200000,1.000000,1,0.100000,1,554425.200000,1.000000,0.220000,0.574000,
50140349003FRE,866061.466667,1.000000,1,0.100000,1,866061.466667,1.000000,0.220000,0.574000,
50145863003FRE,591203.250000,1.000000,1,0.100000,1,591203.250000,1.000000,0.220000,0.574000,
50146041001FRE,327336.480000,1.000000,1,0.100000,1,327336.480000,1.000000,0.220000,0.574000,
50146042001FRE,327336.480000,1.000000,1,0.100000,1,327336.480000,1.000000,0.220000,0.574000,
50149819002FRE,935356.800000,1.000000,1,0.100000,1,935356.800000,1.000000,0.220000,0.574000,
50149821001FRE,866061.466667,1.000000,1,0.100000,1,866061.466667,1.000000,0.220000,0.574000,
50152386002FRE,594190.120000,1.000000,1,0.100000,1,594190.120000,1.000000,0.220000,0.574000,
50155794001FRE,594190.120000,1.000000,1,0.100000,1,594190.120000,1.000000,0.220000,0.574000,
8680I505RHSGH,376191.200000,1.000000,1,0.100000,1,376191.200000,1.000000,0.220000,0.574000,
A160123,14837637.672000,1.000000,1,0.100000,2,7418818.836000,1.000000,0.220000,0.574000,
A16076125,3912794.131200,1.000000,1,0.100000,1,3912794.131200,1.000000,0.220000,0.574000,
SV1QF3JX,611391.000000,1.000000,1,0.100000,1,611391.000000,1.000000,0.220000,0.574000,
TPC1881WP473AE,1138700.970000,1.000000,1,0.100000,1,1138700.970000,1.000000,0.220000,0.574000,
VM3512LCDFILM,367811.760000,1.000000,1,0.100000,1,367811.760000,1.000000,0.220000,0.574000,
6500MMK,29726.307388,0.638616,5,0.500000,8,3715.788424,0.935540,0.300000,0.573847,CAT_UNKNOWN_HEAVY
MS7820118,218960.000000,0.950774,1,0.100000,1,218960.000000,1.000000,0.300000,0.572771,CAT_UNKNOWN_HEAVY
EDA511B663SQGRK,207471.630000,0.942349,1,0.100000,1,207471.630000,1.000000,0.300000,0.569822,CAT_UNKNOWN_HEAVY
HEL705T01200,54561.410000,0.733551,1,0.100000,2,27280.705000,1.000000,0.660000,0.568743,
2MLID22A,67794.020000,0.767497,3,0.300000,4,16948.505000,1.000000,0.300000,0.568624,CAT_UNKNOWN_HEAVY
EDA50,43158.465729,0.696901,4,0.400000,8,5394.808216,1.000000,0.271168,0.568149,
C8800,115494.329412,0.850778,2,0.200000,7,16499.189916,1.000000,0.300000,0.567772,CAT_UNKNOWN_HEAVY
VM3001VMCRADLE,65263.970000,0.761551,3,0.300000,5,13052.794000,1.000000,0.300000,0.566543,CAT_UNKNOWN_HEAVY
VHX0200,256688.000000,0.975626,1,0.100000,1,256688.000000,1.000000,0.220000,0.565469,
04200A1015,190213.660000,0.928773,1,0.100000,2,95106.830000,1.000000,0.300000,0.565071,CAT_UNKNOWN_HEAVY
XNXRMAVNNCB1,21097.800000,0.585018,2,0.200000,2,10548.900000,1.000000,0.750000,0.564756,
B401R,16764.867245,0.549081,6,0.600000,9,1862.763027,0.785594,0.373385,0.564694,
PM43A11000000302,241660.661538,0.966195,1,0.100000,2,120830.330769,1.000000,0.220000,0.562168,
TC847A1004EURIS,7831.910000,0.430105,6,0.600000,10,783.191000,0.597449,0.710000,0.562154,
PLCRSC24DC21,12364.834614,0.501491,4,0.400000,4,3091.208653,0.895579,0.660000,0.561859,
MCX30000Y00,101405.720000,0.830442,2,0.200000,2,50702.860000,1.000000,0.300000,0.560655,CAT_UNKNOWN_HEAVY
AS100,25431.387486,0.614221,6,0.600000,18,1412.854860,0.725564,0.278467,0.559506,
YJHF50011USB,56268.270000,0.738366,3,0.300000,3,18756.090000,1.000000,0.300000,0.558428,CAT_UNKNOWN_HEAVY
TPDSOEP1100,56136.600000,0.738000,3,0.300000,3,18712.200000,1.000000,0.300000,0.558300,CAT_UNKNOWN_HEAVY
TC809E1050,36456.240000,0.670519,4,0.400000,9,4050.693333,0.954280,0.300000,0.557823,CAT_UNKNOWN_HEAVY
EDA51KHB2,92829.000000,0.816627,2,0.200000,6,15471.500000,1.000000,0.300000,0.555819,CAT_UNKNOWN_HEAVY
CPU23030DRU,35723.700000,0.667345,1,0.100000,1,35723.700000,1.000000,0.710000,0.555571,
LSC506,24048.330000,0.605480,5,0.500000,8,3006.041250,0.889512,0.300000,0.555345,CAT_UNKNOWN_HEAVY
50146035001FRE,211559.040000,0.945399,1,0.100000,1,211559.040000,1.000000,0.220000,0.554890,
50146037001FRE,211559.040000,0.945399,1,0.100000,1,211559.040000,1.000000,0.220000,0.554890,
WB1APIV,21440.670000,0.587538,5,0.500000,6,3573.445000,0.927059,0.300000,0.554697,CAT_UNKNOWN_HEAVY
ML6421A3013,31778.340000,0.649051,4,0.400000,7,4539.762857,0.979032,0.300000,0.554023,CAT_UNKNOWN_HEAVY
8680I3002,28593.890000,0.632544,4,0.400000,4,7148.472500,1.000000,0.300000,0.551390,CAT_UNKNOWN_HEAVY
2108N4800N,28271.170000,0.630770,4,0.400000,4,7067.792500,1.000000,0.300000,0.550769,CAT_UNKNOWN_HEAVY
BWS2HYRU,28160.000000,0.630154,1,0.100000,1,28160.000000,1.000000,0.750000,0.550554,
2108N4800H3170RU,28068.780000,0.629647,1,0.100000,1,28068.780000,1.000000,0.750000,0.550376,
HEN161124,27617.420000,0.627112,4,0.400000,5,5523.484000,1.000000,0.300000,0.549489,CAT_UNKNOWN_HEAVY
N05010,18879.960000,0.567655,2,0.200000,2,9439.980000,1.000000,0.700000,0.548679,
FX808392,80687.370000,0.794714,2,0.200000,4,20171.842500,1.000000,0.300000,0.548150,CAT_UNKNOWN_HEAVY
BATEDA50K1,79773.410053,0.792933,2,0.200000,2,39886.705026,1.000000,0.300000,0.547527,CAT_UNKNOWN_HEAVY
H4W4PER2V,46089.670000,0.707173,3,0.300000,4,11522.417500,1.000000,0.300000,0.547511,CAT_UNKNOWN_HEAVY
VR420VA10040000,26621.260000,0.621370,1,0.100000,2,13310.630000,1.000000,0.750000,0.547479,
129625L3,26568.960000,0.621062,1,0.100000,1,26568.960000,1.000000,0.750000,0.547372,
ASD1V2COMPLETE,78732.922381,0.790881,2,0.200000,2,39366.461191,1.000000,0.300000,0.546808,CAT_UNKNOWN_HEAVY
50125125001FRE,21935.754545,0.591106,5,0.500000,5,4387.150909,0.971606,0.220000,0.546628,
AWM720P1,35206.430000,0.665065,1,0.100000,2,17603.215000,1.000000,0.660000,0.544773,
2455R99130401,72435.080000,0.777848,2,0.200000,2,36217.540000,1.000000,0.300000,0.542247,CAT_UNKNOWN_HEAVY
TC810E1032,40611.000000,0.687390,3,0.300000,8,5076.375000,1.000000,0.300000,0.540587,CAT_UNKNOWN_HEAVY
PC42D,54261.701053,0.732690,3,0.300000,6,9043.616842,1.000000,0.220000,0.540441,
FX808363,68751.180000,0.769688,2,0.200000,5,13750.236000,1.000000,0.300000,0.539391,CAT_UNKNOWN_HEAVY
FX808341,14878.050000,0.530416,2,0.200000,2,7439.025000,1.000000,0.710000,0.537646,
XF823A,19279.070000,0.570925,5,0.500000,8,2409.883750,0.841513,0.300000,0.536051,CAT_UNKNOWN_HEAVY
STND15F030096,37349.313206,0.674302,3,0.300000,4,9337.328302,1.000000,0.300000,0.536006,CAT_UNKNOWN_HEAVY
6500SMK,17127.900000,0.552430,5,0.500000,6,2854.650000,0.878291,0.300000,0.535094,CAT_UNKNOWN_HEAVY
CLMERL8N,36446.410000,0.670476,1,0.100000,1,36446.410000,1.000000,0.600000,0.534667,
CPORL2,35103.970000,0.664610,1,0.100000,1,35103.970000,1.000000,0.600000,0.532613,
SFB1,30364.732500,0.641937,3,0.300000,3,10121.577500,1.000000,0.335269,0.531732,
VR425AF10031000,59622.370000,0.747418,2,0.200000,4,14905.592500,1.000000,0.300000,0.531596,CAT_UNKNOWN_HEAVY
EDA51K1B931SQGRK,59558.400000,0.747250,2,0.200000,2,29779.200000,1.000000,0.300000,0.531537,CAT_UNKNOWN_HEAVY
FTAPKS16DIFSLIMS,102990.426749,0.832866,1,0.100000,1,102990.426749,1.000000,0.300000,0.531503,CAT_UNKNOWN_HEAVY
XS830,135353.080000,0.875582,1,0.100000,1,135353.080000,1.000000,0.220000,0.530454,
V5328A1070,13396.360000,0.514017,2,0.200000,2,6698.180000,1.000000,0.700000,0.529906,
PW7K1IC,33067.970000,0.655269,1,0.100000,4,8266.992500,1.000000,0.600000,0.529344,
1010924H5,98827.090000,0.826415,1,0.100000,1,98827.090000,1.000000,0.300000,0.529245,CAT_UNKNOWN_HEAVY
EDA61K,35960.409180,0.668378,4,0.400000,21,1712.400437,0.767318,0.295704,0.528171,
S730012100,25934.560000,0.617284,1,0.100000,1,25934.560000,1.000000,0.660000,0.528049,
AWM92100V,18662.480000,0.565844,1,0.100000,1,18662.480000,1.000000,0.750000,0.528045,
50123187003FRE,124304.400000,0.862270,1,0.100000,1,124304.400000,1.000000,0.220000,0.525795,
FSSICC0001L10,30319.600000,0.641705,3,0.300000,5,6063.920000,1.000000,0.300000,0.524597,CAT_UNKNOWN_HEAVY
1003232RU,52095.310000,0.726321,2,0.200000,3,17365.103333,1.000000,0.300000,0.524212,CAT_UNKNOWN_HEAVY
XS82122,20551.370000,0.580915,5,0.500000,14,1467.955000,0.733871,0.300000,0.523401,CAT_UNKNOWN_HEAVY
XFL823A,29073.470000,0.635144,3,0.300000,4,7268.367500,1.000000,0.300000,0.522300,CAT_UNKNOWN_HEAVY
P2213T,5413.730921,0.372380,9,0.900000,18,300.762829,0.389627,0.300000,0.518777,CAT_UNKNOWN_HEAVY
H3W4GR1Y,46704.060000,0.709243,2,0.200000,3,15568.020000,1.000000,0.300000,0.518235,CAT_UNKNOWN_HEAVY
MCE612001,80629.310000,0.794601,1,0.100000,1,80629.310000,1.000000,0.300000,0.518110,CAT_UNKNOWN_HEAVY
XL2000B3A,15419.710000,0.536006,2,0.200000,2,7709.855000,1.000000,0.600000,0.517602,
ML6420A3072,10599.660000,0.477412,2,0.200000,2,5299.830000,1.000000,0.700000,0.517094,
OKP2N34,45282.720000,0.704412,2,0.200000,3,15094.240000,1.000000,0.300000,0.516544,CAT_UNKNOWN_HEAVY
715564S004,25796.710000,0.616451,3,0.300000,3,8598.903333,1.000000,0.300000,0.515758,CAT_UNKNOWN_HEAVY
900J020001,76972.500000,0.787346,1,0.100000,1,76972.500000,1.000000,0.300000,0.515571,CAT_UNKNOWN_HEAVY
V5328A1062,8353.050000,0.440176,3,0.300000,3,2784.350000,0.872877,0.700000,0.514993,
CPOIO830A,25415.280000,0.614122,1,0.100000,2,12707.640000,1.000000,0.600000,0.514943,
50136423001KIT,25347.390000,0.613704,3,0.300000,5,5069.478000,1.000000,0.300000,0.514796,CAT_UNKNOWN_HEAVY
ML6421B3012,20231.050000,0.578460,4,0.400000,7,2890.150000,0.880975,0.300000,0.514607,CAT_UNKNOWN_HEAVY
XFL824A,10906.640000,0.481875,3,0.300000,5,2181.328000,0.819875,0.660000,0.513637,
MS3580,72870.900000,0.778786,1,0.100000,1,72870.900000,1.000000,0.300000,0.512575,CAT_UNKNOWN_HEAVY
VQ450MB1006,9729.280000,0.464017,2,0.200000,2,4864.640000,0.994040,0.700000,0.511512,
KTCOMB25B,13640.290000,0.516838,1,0.100000,1,13640.290000,1.000000,0.750000,0.510893,
3WAY,16160.000000,0.543337,1,0.100000,1,16160.000000,1.000000,0.700000,0.510168,
STD820,69554.690000,0.771505,1,0.100000,5,13910.938000,1.000000,0.300000,0.510027,CAT_UNKNOWN_HEAVY
CK65BTSC,68665.305000,0.769493,1,0.100000,2,34332.652500,1.000000,0.300000,0.509322,CAT_UNKNOWN_HEAVY
AAY80390RBWRU,10587.490000,0.477232,2,0.200000,2,5293.745000,1.000000,0.660000,0.509031,
50142257003FRE,89812.800000,0.811463,1,0.100000,1,89812.800000,1.000000,0.220000,0.508012,
NSCSAAN004MDUNV,17879.040000,0.559140,1,0.100000,1,17879.040000,1.000000,0.660000,0.507699,
Q7055C1035U,12513.600000,0.503361,2,0.200000,5,2502.720000,0.849721,0.710000,0.505634,
50145256003FRE,85060.800000,0.802965,1,0.100000,1,85060.800000,1.000000,0.220000,0.505038,
HDS5M,7450.800000,0.422307,3,0.300000,3,2483.600000,0.848056,0.700000,0.505016,
94000A1017,35890.240000,0.668072,2,0.200000,2,17945.120000,1.000000,0.300000,0.503825,CAT_UNKNOWN_HEAVY
MZPCWS93,82857.420000,0.798863,1,0.100000,1,82857.420000,1.000000,0.220000,0.503602,
XL2026B3A,11788.010000,0.494023,2,0.200000,2,5894.005000,1.000000,0.600000,0.502908,
T7560B1008,9653.280000,0.462792,2,0.200000,2,4826.640000,0.992337,0.660000,0.502828,
V5013R1065,8214.680000,0.437565,3,0.300000,4,2053.670000,0.806780,0.692308,0.502626,
MTL4516,13475.000000,0.514932,2,0.200000,3,4491.666667,0.976719,0.577714,0.502277,
PM43A11000000212,80434.940000,0.794224,1,0.100000,1,80434.940000,1.000000,0.220000,0.501978,
PM43A01000000202,80227.250000,0.793820,1,0.100000,1,80227.250000,1.000000,0.220000,0.501837,
PM43A11000000202,80227.250000,0.793820,1,0.100000,1,80227.250000,1.000000,0.220000,0.501837,
900J100001,58842.000000,0.745358,1,0.100000,1,58842.000000,1.000000,0.300000,0.500875,CAT_UNKNOWN_HEAVY
EDA511B633SQGRR,58417.740000,0.744227,1,0.100000,1,58417.740000,1.000000,0.300000,0.500479,CAT_UNKNOWN_HEAVY
VM3W2M3A2BET1HA1,33689.400000,0.658180,2,0.200000,2,16844.700000,1.000000,0.300000,0.500363,CAT_UNKNOWN_HEAVY
RMK400APIV,10727.420000,0.479285,5,0.500000,5,2145.484000,0.816278,0.300000,0.500191,CAT_UNKNOWN_HEAVY
MCXL000MYRU,58078.550000,0.743317,1,0.100000,1,58078.550000,1.000000,0.300000,0.500161,CAT_UNKNOWN_HEAVY
H4W4PER2,19252.650000,0.570711,3,0.300000,3,6417.550000,1.000000,0.300000,0.499749,CAT_UNKNOWN_HEAVY
XL2026B2A,11065.040000,0.484129,2,0.200000,2,5532.520000,1.000000,0.600000,0.499445,
HEPZ302W0,33037.760000,0.655127,2,0.200000,2,16518.880000,1.000000,0.300000,0.499294,CAT_UNKNOWN_HEAVY
HNMPE128C144T12R6,56820.980000,0.739894,1,0.100000,1,56820.980000,1.000000,0.300000,0.498963,CAT_UNKNOWN_HEAVY
CPORS5,10739.920000,0.479467,2,0.200000,2,5369.960000,1.000000,0.600000,0.497813,
HCHTDTF1VXEU,14750.520000,0.529070,1,0.100000,1,14750.520000,1.000000,0.660000,0.497175,
SF00B54,7460.980000,0.422521,3,0.300000,3,2486.993333,0.848352,0.660000,0.497135,
TS4697000,54828.030000,0.734313,1,0.100000,1,54828.030000,1.000000,0.300000,0.497010,CAT_UNKNOWN_HEAVY
EDA51K,21884.032782,0.590737,3,0.300000,6,3647.338797,0.931503,0.300000,0.496483,CAT_UNKNOWN_HEAVY
TC809E1068,32585.440000,0.652971,2,0.200000,7,4655.062857,0.984478,0.300000,0.496212,CAT_UNKNOWN_HEAVY
VMU400A1010,30910.180000,0.644721,2,0.200000,3,10303.393333,1.000000,0.300000,0.495652,CAT_UNKNOWN_HEAVY
50143531001FRE,53309.600000,0.729923,1,0.100000,2,26654.800000,1.000000,0.300000,0.495473,CAT_UNKNOWN_HEAVY
H4W4GR1Y,30649.450000,0.643396,2,0.200000,2,15324.725000,1.000000,0.300000,0.495189,CAT_UNKNOWN_HEAVY
DPS400,23523.254857,0.602029,3,0.300000,3,7841.084952,1.000000,0.221538,0.495018,
ODPEV28N38,52486.560000,0.727490,1,0.100000,1,52486.560000,1.000000,0.300000,0.494622,CAT_UNKNOWN_HEAVY
QUINT4PS1AC24DC20,30262.508777,0.641410,2,0.200000,5,6052.501755,1.000000,0.300000,0.494494,CAT_UNKNOWN_HEAVY
SUP982,51819.370000,0.725490,1,0.100000,2,25909.685000,1.000000,0.300000,0.493922,CAT_UNKNOWN_HEAVY
BATSCN02,29594.480000,0.637921,2,0.200000,4,7398.620000,1.000000,0.300000,0.493272,CAT_UNKNOWN_HEAVY
T7470A1009,13703.540000,0.517561,1,0.100000,1,13703.540000,1.000000,0.660000,0.493146,
HVAC31C5,9905.600000,0.466825,2,0.200000,2,4952.800000,0.997940,0.600000,0.493080,
RT10WL1018C12E0E,29349.120000,0.636619,2,0.200000,3,9783.040000,1.000000,0.300000,0.492817,CAT_UNKNOWN_HEAVY
2106B2310,50719.590000,0.722137,1,0.100000,1,50719.590000,1.000000,0.300000,0.492748,CAT_UNKNOWN_HEAVY
M03H1211200,9751.300000,0.464371,1,0.100000,1,9751.300000,1.000000,0.750000,0.492530,
50121857001FRE,16635.073846,0.547866,4,0.400000,8,2079.384231,0.809482,0.295172,0.492210,CAT_UNKNOWN_HEAVY
50162438001FRE,66074.300000,0.763480,1,0.100000,1,66074.300000,1.000000,0.220000,0.491218,
PC42TRE01018,22020.744375,0.591711,3,0.300000,3,7340.248125,1.000000,0.220000,0.491099,
FX808460,16353.300000,0.545195,3,0.300000,3,5451.100000,1.000000,0.300000,0.490818,CAT_UNKNOWN_HEAVY
V5328A1054,8927.390000,0.450571,2,0.200000,3,2975.796667,0.887317,0.700000,0.490797,
VFF2075P65,9774.110000,0.464736,2,0.200000,3,3258.036667,0.906993,0.660000,0.490707,
M7410E1002,7665.780000,0.426754,2,0.200000,2,3832.890000,0.942278,0.700000,0.490706,
50134287011FRE,65257.620000,0.761536,1,0.100000,1,65257.620000,1.000000,0.220000,0.490537,
MCXLX0HMYRU,9375.170000,0.458222,1,0.100000,1,9375.170000,1.000000,0.750000,0.490378,
SPXCDALMB1,48209.080000,0.714201,1,0.100000,1,48209.080000,1.000000,0.300000,0.489970,CAT_UNKNOWN_HEAVY
HH490R11USBDC,47792.140000,0.712843,1,0.100000,1,47792.140000,1.000000,0.300000,0.489495,CAT_UNKNOWN_HEAVY
C9200L24T4GRE,33953.358462,0.659400,2,0.200000,3,11317.786154,1.000000,0.242222,0.489234,
V5328A1088,6913.070000,0.410597,3,0.300000,4,1728.267500,0.769320,0.700000,0.489107,
V5015A1177,6205.320000,0.393713,3,0.300000,3,2068.440000,0.808336,0.700000,0.489050,
50129434001FRE,26846.310000,0.622686,2,0.200000,4,6711.577500,1.000000,0.300000,0.487940,CAT_UNKNOWN_HEAVY
CN80HBCNV0,15097.630000,0.532706,3,0.300000,3,5032.543333,1.000000,0.300000,0.486447,CAT_UNKNOWN_HEAVY
B401L,9032.581800,0.452402,5,0.500000,6,1505.430300,0.739345,0.335133,0.486269,
E1000R,17971.603714,0.559947,3,0.300000,5,3594.320743,0.928323,0.302677,0.485765,CAT_UNKNOWN_HEAVY
50148031002FRE,59645.312000,0.747478,1,0.100000,1,59645.312000,1.000000,0.220000,0.485617,
FCGMLD16,25588.984615,0.615187,2,0.200000,2,12794.492308,1.000000,0.300000,0.485316,CAT_UNKNOWN_HEAVY
A13323000,11735.810000,0.493329,4,0.400000,4,2933.952500,0.884242,0.300000,0.485301,CAT_UNKNOWN_HEAVY
50136426001KITRU,22294.760000,0.593644,3,0.300000,9,2477.195556,0.847495,0.300000,0.484900,CAT_UNKNOWN_HEAVY
C06XJEM336,43886.670000,0.699516,1,0.100000,2,21943.335000,1.000000,0.300000,0.484831,CAT_UNKNOWN_HEAVY
HH400R12USB,25161.026170,0.612551,2,0.200000,3,8387.008723,1.000000,0.300000,0.484393,CAT_UNKNOWN_HEAVY
715618E001,43502.660000,0.698143,1,0.100000,1,43502.660000,1.000000,0.300000,0.484350,CAT_UNKNOWN_HEAVY
TM9910,24994.660000,0.611514,2,0.200000,2,12497.330000,1.000000,0.300000,0.484030,CAT_UNKNOWN_HEAVY
EDA400BC33QGRK,43077.410000,0.696607,1,0.100000,1,43077.410000,1.000000,0.300000,0.483812,CAT_UNKNOWN_HEAVY
HIC2025,24714.900000,0.609754,2,0.200000,2,12357.450000,1.000000,0.300000,0.483414,CAT_UNKNOWN_HEAVY
RDU300504,15911.910000,0.540918,3,0.300000,4,3977.977500,0.950346,0.300000,0.481873,CAT_UNKNOWN_HEAVY
NFRM1DI,7840.800000,0.430283,2,0.200000,3,2613.600000,0.859135,0.710000,0.481469,
